"","ID","date","postcode","property_type","whether_old_or_new","freehold_or_leasehold","address1","address2","address3","town","local_aut","county","postcode_short","current_energy_rating","total_floor_area","number_habitable_rooms","co2_emissions_current","co2_emissions_potential","energy_consumption_current","energy_consumption_potential","windows_energy_eff","tenure","latitude","longitude","population","altitude","london_zone","nearest_station","water_company","average_income","district","type_of_closest_station","num_tube_lines","num_rail_lines","num_light_rail_lines","distance_to_station","asking_price","predict","profit_pct","buy"
"1185",14201,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"W2","D",134,4,5.1,2.5,200,95,"Average","owner-occupied",51.514542,-0.180985,48,28,1,"paddington","Thames Water",66700,"Westminster","tube",5,1,0,0.3131856,2006000,1866550.70608076,-6.951609866363,0
"1186",10247,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"HA8","E",76,4,4.5,0.7,309,44,"Good","owner-occupied",51.626466,-0.268773,71,71,5,"edgware","Affinity Water",53800,"Barnet","tube",1,0,0,0.978705,551000,512689.774656339,-6.95285396436673,0
"1187",2146,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW16","D",71,3,3.4,1.9,268,155,"Good","rental (private)",51.42673,-0.14601,163,36,3,"streatham","Thames Water",59800,"Croydon","rail",0,1,0,0.9917544,413000,384137.596131658,-6.98847551291577,0
"1188",5711,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"UB3","C",95,4,3,0.8,178,48,"Average","owner-occupied",51.516575,-0.417312,62,36,5,"hayes and harlington","Affinity Water",44600,"Hillingdon","rail",0,1,0,1.090557,414000,385047.979096513,-6.99324176412729,0
"1189",8605,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"N9","D",68,4,3.6,1.3,302,105,"Average","owner-occupied",51.636028,-0.050378,152,15,4,"ponders end","Thames Water",40300,"Enfield","rail",0,1,0,1.3944216,377000,350159.939827831,-7.11937935601308,0
"1190",13931,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"HA3","C",42.74,2,1.7,1.3,236,187,"Very Poor","owner-occupied",51.594336,-0.330761,46,54,5,"harrow and wealdstone","Affinity Water",50600,"Brent","tube",2,1,1,0.260988,230000,213564.0424735,-7.14606848978263,0
"1191",5332,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM5","D",74.28,5,3,2.2,243,182,"Good","owner-occupied",51.608956,0.156691,79,39,6,"romford","Essex & Suffolk Water",45700,"Havering","light_rail",0,1,1,2.9802344,350000,324857.810585939,-7.18348268973165,0
"1192",4043,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE3","C",133,5,4,1.8,156,67,"Good","owner-occupied",51.476474,0.031143,70,50,3,"charlton","Thames Water",50000,"Greenwich","rail",0,1,0,1.1607752,647000,600477.641794026,-7.19047267480285,0
"1193",5704,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"CR0","C",63,3,1.7,1.7,137,137,"Good","rental (private)",51.3706,-0.095681,69,66,3,"george street","Thames Water",51400,"Croydon","light_rail",0,0,1,0.4703998,324000,300702.108763093,-7.19070717188496,0
"1194",6773,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"W12","C",81,5,2.8,1.2,200,85,"Good","rental (private)",51.514772,-0.240915,63,10,2,"east acton","Thames Water",53900,"Hammersmith and Fulham","tube",1,0,0,0.4747496,825000,765506.437224722,-7.21134094245797,0
"1195",5278,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE27","D",91,6,3.3,1,207,61,"Average","owner-occupied",51.434406,-0.108049,40,68,3,"west norwood","Thames Water",55900,"Lambeth","rail",0,1,0,0.2852226,613000,568766.04767138,-7.21597917269502,0
"1196",8007,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E15","D",86,4,3,2,199,135,"Average","owner-occupied",51.550438,0.01029,89,12,3,"maryland","Thames Water",44400,"Newham","rail",0,1,0,0.4455438,325000,301498.421520602,-7.23125491673782,0
"1197",1430,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E14","B",56.89,3,1.4,1.2,150,125,"Average","rental (private)",51.500964,-0.009437,20,6,2,"crossharbour and london arena","Thames Water",68500,"Tower Hamlets","light_rail",0,0,1,0.4679142,395000,366385.012947509,-7.24430051961809,0
"1198",5771,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE14","E",95,5,6.1,1.3,366,75,"Good","owner-occupied",51.479224,-0.046574,156,3,2,"new cross gate","Thames Water",49700,"Lewisham","light_rail",0,1,1,0.5449678,660000,612138.3090738,-7.25177135245453,0
"1199",15985,NA,NA,"F","N","L",NA,NA,NA,"STREATHAM",NA,NA,"SW16","E",101.64,4,6.7,5.1,392,297,"Very Poor","owner-occupied",51.430983,-0.119411,144,54,3,"streatham","Thames Water",53400,"Croydon","rail",0,1,0,0.8426184,463000,429396.884980253,-7.25769222888698,0
"1200",6841,NA,NA,"S","N","F",NA,NA,NA,"KIDBROOKE",NA,NA,"SE3","D",121,6,4.2,1.8,196,84,"Average","owner-occupied",51.466899,0.034605,64,44,3,"kidbrooke","Thames Water",47700,"Greenwich","rail",0,1,0,0.7320092,588000,545260.243628195,-7.26866604962676,0
"1201",9603,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"HA6","C",99,4,2.7,2.5,152,141,"Average","rental (private)",51.610883,-0.42527,67,73,6,"northwood","Affinity Water",55500,"Hillingdon","tube",1,0,0,0.1410578,457000,423659.054625234,-7.29561167937997,0
"1202",2022,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"BR4","E",121,6,7.4,2.2,346,100,"Average","owner-occupied",51.383403,-0.002614,85,63,5,"west wickham","Thames Water",57200,"Bromley","rail",0,1,0,0.6630338,589000,546002.72881312,-7.30004604191504,0
"1203",1331,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW1X","E",296,12,14,7.7,264,148,"Poor","owner-occupied",51.499374,-0.148985,28,18,1,"victoria","Thames Water",56300,"Kensington and Chelsea","tube",3,1,0,0.3374202,6874000,6372142.86520414,-7.30080207733289,0
"1204",8685,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"BR1","D",82,4,4.2,0.8,263,49,"Very Poor","owner-occupied",51.430667,0.016925,94,63,4,"grove park","Thames Water",44000,"Bromley","rail",0,1,0,0.2976506,365000,338318.800778043,-7.3099175950566,0
"1205",14023,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SE18","E",79,4,5,2,357,138,"Average","owner-occupied",51.47819,0.087052,29,64,4,"plumstead","Thames Water",49700,"Greenwich","rail",0,1,0,1.0868286,426000,394824.510233031,-7.31819008614307,0
"1206",7605,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"W3","E",132,6,7.3,3,313,127,"Average","owner-occupied",51.506834,-0.277374,47,30,3,"acton town","Thames Water",58600,"Ealing","tube",2,0,0,0.2504242,1025000,949894.543567503,-7.32736160317049,0
"1207",1472,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"KT4","C",47.76,2,1.5,1.5,168,163,"Good","owner-occupied",51.38061,-0.228144,34,35,4,"worcester park","SES Water",55400,"Sutton","rail",0,1,0,1.109199,302000,279840.181153221,-7.3376883598605,0
"1208",8531,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW17","D",95,5,4.1,1.6,246,92,"Good","owner-occupied",51.436366,-0.183631,116,12,3,"earlsfield","Thames Water",63100,"Wandsworth","rail",0,1,0,0.6344494,747000,692076.125755743,-7.35259360699563,0
"1209",3224,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"TW11","D",116,6,5.8,2.9,233,109,"Good","owner-occupied",51.431186,-0.348351,59,17,6,"fulwell","Thames Water",62200,"Richmond upon Thames","rail",0,1,0,0.5238402,834000,772460.013435423,-7.37889527153205,0
"1210",7920,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SM6","C",49,2,1.6,1.3,167,145,"Average","owner-occupied",51.3567,-0.131575,98,70,5,"wallington","SES Water",44600,"Sutton","rail",0,1,0,1.3987714,202000,187089.245982187,-7.38156139495691,0
"1211",5258,NA,NA,"T","N","F",NA,NA,NA,"PLUMSTEAD",NA,NA,"SE18","E",61,3,4.1,1.2,346,95,"Poor","owner-occupied",51.484949,0.095801,137,36,4,"plumstead","Thames Water",43900,"Greenwich","rail",0,1,0,0.7649434,339000,313895.694656959,-7.40539980620674,0
"1212",4612,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"BR6","E",60,4,4.7,1.7,407,137,"Very Poor","owner-occupied",51.37867,0.082723,55,90,6,"orpington","Thames Water",66900,"Bromley","rail",0,1,0,0.5486962,440000,407278.844364563,-7.43662628078124,0
"1213",12962,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"BR7","D",86,5,3.5,1.9,231,120,"Average","owner-occupied",51.422594,0.070436,73,74,4,"new eltham","Thames Water",55000,"Bromley","rail",0,1,0,1.5559856,489000,452434.302781674,-7.47764769290919,0
"1214",4337,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM8","C",99,6,3.3,1.7,187,92,"Average","rental (private)",51.549423,0.1176,86,8,5,"becontree","Essex & Suffolk Water",42300,"Barking and Dagenham","tube",1,0,0,0.9513634,385000,356072.6558726,-7.51359587724679,0
"1215",14186,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"UB5","E",91,5,6,3.5,391,228,"Average","owner-occupied",51.544289,-0.373938,86,39,5,"northolt","Affinity Water",53500,"Ealing","tube",1,0,0,0.490906,512000,473400.961983342,-7.5388746126285,0
"1216",9011,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM8","D",67,3,3,0.9,251,76,"Average","owner-occupied",51.557204,0.124929,202,12,5,"chadwell heath","Essex & Suffolk Water",40800,"Barking and Dagenham","rail",0,1,0,1.0458162,304000,281029.472042829,-7.55609472275357,0
"1217",13906,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW18","C",70,3,1.9,1.6,155,132,"Average","owner-occupied",51.44441,-0.187432,151,11,3,"earlsfield","Thames Water",62700,"Wandsworth","rail",0,1,0,0.1976052,482000,445563.96555269,-7.55934324632977,0
"1218",2369,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SW4","D",268,7,8.5,5.4,179,113,"Average","owner-occupied",51.465211,-0.146135,150,21,2,"clapham common","Thames Water",66000,"Lambeth","tube",1,0,0,0.5008484,2492000,2303503.54944442,-7.56406302389986,0
"1219",9342,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N10","D",69,4,3.2,1.7,261,143,"Poor","owner-occupied",51.591846,-0.151422,37,106,3,"east finchley","Thames Water",60100,"Haringey","tube",1,0,0,0.699075,561000,518509.948395402,-7.57398424324378,0
"1220",12264,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SM5","D",67,4,3.4,0.9,291,75,"Average","owner-occupied",51.368838,-0.16964,104,38,5,"carshalton","SES Water",65400,"Sutton","rail",0,1,0,0.208169,410000,378541.511050457,-7.67280218281529,0
"1221",13085,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"HA0","D",73,4,3.1,0.7,243,53,"Average","rental (private)",51.536129,-0.309374,71,29,4,"perivale","Affinity Water",52900,"Brent","tube",1,0,0,0.8562892,518000,478232.499167024,-7.67712371292977,0
"1222",6363,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"TW13","D",65,3,3,1,263,88,"Average","owner-occupied",51.449572,-0.401281,68,21,6,"feltham","Affinity Water",48800,"Hounslow","rail",0,1,0,0.5319184,364000,336011.345610513,-7.68919076634252,0
"1223",11165,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"UB8","E",43,2,3.1,2.1,417,283,"Average","owner-occupied",51.523684,-0.483776,71,30,6,"west drayton","Affinity Water",51700,"Hillingdon","rail",0,1,0,1.1912238,216000,199239.285637279,-7.75958998274124,0
"1224",7146,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"DA7","C",89,5,3.1,1.5,198,94,"Average","owner-occupied",51.471888,0.147687,86,51,6,"barnehurst","Thames Water",53500,"Bexley","rail",0,1,0,0.845104,434000,400322.117511389,-7.75988075774445,0
"1225",4692,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SM4","E",104,5,5.6,2.2,303,117,"Average","owner-occupied",51.389475,-0.200307,136,34,4,"st helier","SES Water",46900,"Merton","rail",0,1,0,0.214383,455000,419542.482612484,-7.7928609642893,0
"1226",7839,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SM6","D",125,7,5.5,3.4,251,152,"Average","owner-occupied",51.369058,-0.155538,52,34,5,"carshalton","SES Water",53400,"Sutton","rail",0,1,0,0.6655194,556000,512625.120271132,-7.80123736130721,0
"1227",15105,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"RM3","E",98.72,5,9.7,9,320,295,"Average","owner-occupied",51.599578,0.204852,68,45,6,"gidea park","Essex & Suffolk Water",37900,"Havering","rail",0,1,0,1.7076072,409000,377068.799161273,-7.80713956937082,0
"1228",5238,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"RM13","E",93,5,5.6,2.3,315,126,"Good","owner-occupied",51.525445,0.215208,84,11,6,"rainham","Essex & Suffolk Water",49000,"Havering","rail",0,2,0,1.4752036,448000,412478.130694387,-7.9289886842887,0
"1229",13541,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE1","F",153,7,12,1.8,414,60,"Poor","owner-occupied",51.49685,-0.104686,44,5,1,"elephant and castle","Thames Water",48300,"Southwark","tube",3,1,0,0.2566382,1528000,1406801.73608325,-7.93182355476144,0
"1230",3326,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"TW3","C",49,2,2.4,2.4,288,288,"Average","owner-occupied",51.478535,-0.371813,101,29,4,"hounslow central","Thames Water",53100,"Hounslow","tube",1,0,0,0.835783,262000,241183.281264468,-7.94531249447793,0
"1231",10890,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SM4","C",67,4,2.1,0.8,182,63,"Average","owner-occupied",51.387186,-0.18831,110,46,4,"st helier","SES Water",46900,"Merton","rail",0,1,0,0.7357376,362000,333012.354776699,-8.00763680201695,0
"1232",13777,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"TW14","D",42,2,2.3,2,330,285,"Average","owner-occupied",51.448958,-0.42037,179,20,6,"feltham","Affinity Water",53700,"Hounslow","rail",0,1,0,0.7028034,226000,207713.105050195,-8.09154643796674,0
"1233",5763,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"EN1","E",77,3,6,0.9,459,61,"Average","owner-occupied",51.648501,-0.062939,109,24,5,"southbury","Thames Water",51700,"Enfield","light_rail",0,0,1,0.6791902,441000,405298.086244868,-8.09567205331795,0
"1234",7908,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"NW7","D",299,9,10,6.1,190,116,"Good","owner-occupied",51.640654,-0.240196,94,124,4,"mill hill broadway","Affinity Water",58000,"Barnet","rail",0,1,0,2.3091224,1736000,1595417.40075037,-8.09807599364224,0
"1235",7187,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"N12","D",119,4,4.1,2.7,197,124,"Good","owner-occupied",51.614752,-0.161902,167,70,4,"new southgate","Affinity Water",54300,"Barnet","rail",0,1,0,1.0060466,689000,633122.162261036,-8.10999096356515,0
"1236",5171,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"BR1","D",49,3,2.2,1.3,259,149,"Average","owner-occupied",51.414168,0.012573,101,66,4,"sundridge park","Thames Water",56100,"Bromley","rail",0,1,0,0.462943,309000,283915.275925395,-8.11803368110194,0
"1237",7517,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"NW11","D",118,5,4.5,1.7,215,82,"Average","owner-occupied",51.58833,-0.183106,46,72,3,"east finchley","Affinity Water",71600,"Barnet","tube",1,0,0,0.9526062,1021000,938032.021690314,-8.12614870809853,0
"1238",997,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"RM6","E",65,3,4.6,2.9,406,255,"Average","owner-occupied",51.57146,0.143546,41,20,5,"chadwell heath","Essex & Suffolk Water",47800,"Redbridge","rail",0,1,0,0.8227336,250000,229650.530563725,-8.13978777451008,0
"1239",15426,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"TW7","E",120,5,6.4,2.3,276,97,"Good","owner-occupied",51.465377,-0.33072,20,9,4,"st margarets","Thames Water",53100,"Hounslow","rail",0,1,0,1.0613512,641000,588682.806393419,-8.16180867497366,0
"1240",1252,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"EN1","D",78,3,3.1,1,226,70,"Average","owner-occupied",51.651569,-0.073419,105,29,5,"enfield town","Thames Water",49900,"Enfield","light_rail",0,0,1,0.4144738,432000,396647.299647453,-8.18349545197839,0
"1241",2329,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"UB8","E",101,5,6.3,3.5,352,195,"Good","owner-occupied",51.524441,-0.461797,68,37,6,"west drayton","Affinity Water",46000,"Hillingdon","rail",0,1,0,1.4503476,452000,414952.895805909,-8.19626198984304,0
"1242",2017,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"BR6","D",75,4,3.2,1.3,242,95,"Average","owner-occupied",51.362825,0.085753,58,84,6,"orpington","Thames Water",61600,"Bromley","rail",0,1,0,1.1700962,463000,425045.82990525,-8.19744494487047,0
"1243",8752,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"W8","B",160,5,2.6,1.6,93,59,"Very Poor","owner-occupied",51.501892,-0.188721,34,23,1,"high street kensington","Thames Water",73900,"Kensington and Chelsea","tube",2,0,0,0.2466958,2970000,2726285.12804929,-8.2058879444685,0
"1244",2559,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"E17","D",71,4,2.6,0.8,210,63,"Poor","owner-occupied",51.589921,-0.035159,94,15,3,"blackhorse road","Thames Water",50700,"Waltham Forest","tube",1,0,1,0.459836,537000,492755.318431242,-8.23923306680779,0
"1245",4383,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"DA8","E",66,4,4.5,1.4,387,118,"Average","owner-occupied",51.479503,0.184265,105,9,6,"erith","Thames Water",44200,"Bexley","rail",0,1,0,0.8587748,311000,285369.154862262,-8.24142930473903,0
"1246",11906,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"KT3","D",63,3,3.6,3.5,297,286,"Good","owner-occupied",51.401861,-0.257045,59,18,4,"new malden","Thames Water",64300,"Kingston upon Thames","rail",0,1,0,0.2597452,390000,357835.997994417,-8.24718000143141,0
"1247",13619,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"RM12","D",90,4,4.4,2.1,276,129,"Good","owner-occupied",51.548724,0.208737,114,13,6,"elm park","Essex & Suffolk Water",51000,"Havering","tube",1,0,0,0.65247,446000,408845.922123831,-8.33051073456703,0
"1248",7444,NA,NA,"S","N","F",NA,NA,NA,"NEW ELTHAM",NA,NA,"SE9","E",98,4,6,3.2,350,181,"Average","owner-occupied",51.432625,0.068645,83,63,4,"new eltham","Thames Water",52100,"Greenwich","rail",0,1,0,0.7897994,529000,484900.773696903,-8.33633767544372,0
"1249",15152,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"TW9","D",57,3,2.6,1,263,100,"Good","owner-occupied",51.467307,-0.290525,27,8,3,"north sheen","Thames Water",61900,"Richmond upon Thames","rail",0,1,0,0.3871322,622000,570093.953368074,-8.34502357426459,0
"1250",11364,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"BR3","D",89,3,4.3,2.2,276,139,"Good","owner-occupied",51.421385,-0.030573,64,27,4,"new beckenham","Thames Water",56300,"Bromley","rail",0,1,0,0.4884204,417000,382084.124278352,-8.37311168384842,0
"1251",15301,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"KT4","D",96,5,3.3,1.1,193,62,"Average","owner-occupied",51.37591,-0.234983,30,32,4,"worcester park","SES Water",55400,"Sutton","rail",0,1,0,0.643149,509000,466290.784569483,-8.39080853251816,0
"1252",10897,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"TW5","C",105,5,3,1.5,163,81,"Average","owner-occupied",51.486967,-0.391187,131,32,5,"hounslow west","Thames Water",43800,"Hounslow","tube",1,0,0,1.4360554,460000,421397.172543409,-8.39191901230249,0
"1253",4381,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"EN5","D",74,5,3.5,0.8,271,60,"Average","rental (private)",51.64437,-0.207634,85,86,5,"high barnet","Affinity Water",50100,"Barnet","tube",1,0,0,1.0103964,468000,428626.19347238,-8.4132065229957,0
"1254",13487,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"DA14","D",138,5,6.9,3.8,284,153,"Very Poor","owner-occupied",51.428482,0.087792,113,57,5,"sidcup","Thames Water",48100,"Bexley","rail",0,1,0,1.0389808,621000,568348.891520412,-8.47843936869367,0
"1255",12299,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE9","C",58,3,1.7,1.5,170,145,"Good","owner-occupied",51.447505,0.037038,120,36,4,"mottingham","Thames Water",44500,"Greenwich","rail",0,1,0,0.9867832,284000,259919.811276028,-8.47893969153944,0
"1256",13297,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"DA7","D",133,8,5.6,2.4,241,101,"Average","owner-occupied",51.467981,0.164536,59,44,6,"barnehurst","Thames Water",55200,"Bexley","rail",0,1,0,0.5083052,595000,544453.51332486,-8.49520784456136,0
"1257",10788,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"CR0","D",50,3,2.2,1.4,239,154,"Average","owner-occupied",51.384402,-0.092234,69,55,5,"east croydon","Thames Water",45400,"Croydon","light_rail",0,1,1,0.6934824,251000,229572.410077418,-8.53688841537118,0
"1258",7505,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SM5","D",71,3,3.2,1.2,258,96,"Average","owner-occupied",51.38293,-0.18181,87,50,4,"sutton common","SES Water",45000,"Sutton","rail",0,1,0,1.3043186,361000,330161.796068088,-8.54243876230245,0
"1259",9732,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"KT2","D",102,6,5.3,2.5,269,117,"Average","owner-occupied",51.416799,-0.290094,141,12,5,"norbiton","Thames Water",68000,"Kingston upon Thames","rail",0,1,0,0.4281446,777000,710604.755505305,-8.5450765115437,0
"1260",1896,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"IG6","E",63,3,4.7,0.9,419,79,"Average","owner-occupied",51.581239,0.083961,9,24,4,"newbury park","Essex & Suffolk Water",48900,"Redbridge","tube",1,0,0,0.5928156,371000,339111.041145421,-8.59540669934741,0
"1261",3235,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW15","D",100,4,3.4,1.8,196,101,"Average","owner-occupied",51.467256,-0.215317,99,11,2,"putney bridge","Thames Water",71500,"Kingston upon Thames","tube",1,0,0,0.3486054,827000,755384.388958404,-8.65968694577941,0
"1262",2842,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"DA15","D",52,3,2.1,0.3,232,27,"Average","owner-occupied",51.448212,0.109906,72,33,5,"sidcup","Thames Water",51000,"Bexley","rail",0,1,0,1.1750674,314000,286715.314849138,-8.68939017543386,0
"1263",30,NA,NA,"F","N","F",NA,NA,NA,NA,NA,NA,"TW13","F",74,3,6.9,2.6,482,177,"Very Poor","owner-occupied",51.435047,-0.400464,77,20,6,"feltham","Thames Water",52700,"Hounslow","rail",0,1,0,1.3677014,343000,313173.77656573,-8.69569196334403,0
"1264",4090,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"BR1","D",87.04,4,3.5,2.8,209,166,"Average","owner-occupied",51.416105,0.013955,96,62,4,"sundridge park","Thames Water",56100,"Bromley","rail",0,1,0,0.3628976,522000,476254.062973474,-8.76358946868322,0
"1265",2448,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SM1","D",79,3,3,2.1,220,155,"Average","owner-occupied",51.360609,-0.194515,21,67,5,"sutton","SES Water",53300,"Sutton","rail",0,1,0,0.1789632,330000,301068.258375842,-8.76719443156317,0
"1266",14645,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"N7","D",44,5,2,0.9,238,98,"Average","rental (social)",51.563541,-0.114322,114,33,2,"finsbury park","Thames Water",41600,"Islington","tube",2,1,0,0.5089266,556000,507245.465981432,-8.76880108247631,0
"1267",10931,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"CR0","D",66,3,3,1,258,80,"Average","owner-occupied",51.372234,-0.125081,73,40,5,"waddon","SES Water",57200,"Croydon","rail",0,1,0,0.7885566,352000,321062.820640813,-8.78897140885998,0
"1268",9071,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM12","D",93,5,4.2,1.6,257,93,"Average","owner-occupied",51.54316,0.207056,47,11,6,"elm park","Essex & Suffolk Water",51000,"Havering","tube",1,0,0,0.8923304,429000,391241.714191956,-8.80146522332018,0
"1269",1048,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"BR2","D",101,4,3.7,3.3,211,185,"Average","owner-occupied",51.405409,0.001019,21,43,4,"shortlands","Thames Water",60300,"Bromley","rail",0,1,0,0.2355106,509000,464150.774421103,-8.81124274634528,0
"1270",5479,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"KT4","C",66,3,2.3,1.5,197,133,"Average","rental (private)",51.370981,-0.230053,39,43,5,"stoneleigh","SES Water",55400,"Sutton","rail",0,1,0,1.354652,285000,259880.50055097,-8.81385945579996,0
"1271",5338,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW18","D",90,5,4.2,4.1,256,251,"Good","owner-occupied",51.450225,-0.197718,116,11,3,"southfields","Thames Water",76700,"Wandsworth","tube",1,0,0,0.6568198,915000,833829.371910771,-8.87110689499771,0
"1272",1094,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"HA9","B",64,3,1.1,1.1,98,98,"Good","owner-occupied",51.559298,-0.284928,NA,45,4,"wembley stadium","Affinity Water",52500,"Brent","rail",0,1,0,0.2653378,365000,332421.176255478,-8.92570513548561,0
